immowebCode,type,priceString,price,country,province,district,locality,postalCode,street,latitude,longitude,availableDate,neighborhoodOrLocality,constructionYear,floor,numberOfFloors,buildingCondition,numberOfFrontages,outdoorParkingSpaces,surroundingsType,livingArea,livingRoomSurface,kitchenType,kitchenSurface,bedrooms,bedroom1Surface,bedroom2Surface,bathrooms,toilets,basement,furnished,terraceSurface,elevator,disabilityAccess,tvCable,visioPhone,swimmingPool,energyConsumption,energyClass,EPCReportReference,CO2Emission,yearlyEnergyConsumption,heatingType,thermicSolarPanels,doubleGlazing,planningPermission,subdivisionPermit,floodZoneType,landUseDesignation,cadastralIncome,tenementBuilding,streetFrontageWidth,coveredParkingSpaces,basementSurface,monthlyCharges,diningRoom,showerRooms,intercom,bedroom3Surface,armoredDoor,propertyName,laundryRoom,terraceOrientation,caretaker,commonWaterHeater,livingRoom,terrace,attic,bedroom4Surface,officeSurface,office,alarm,eLevel,heatPump,PVSolarPanels,plotSurface,lotWidth,gasWaterElectric,gardenSurface,gardenOrientation,dressingRoom,professionalSpace,sewerConnection,jacuzzi,sauna,buildingType,fireplaces,garden,airConditioning,internet,professionalSpaceSurface,atticSurface,isolated,bedroom5Surface,streetFacing,woodedLand,rearPlot,flatLand
8373923,House,"€799,000",799000.0,Belgium,East Flanders,Dendermonde,Dendermonde,9200.0,Zuidlaan 2,51.03,4.1,None,None,1930,None,None,Good,2,None,None,336,48,2,14,4,22,22,3,3,0,1,None,0,0,0,0,0,296,C,20190926-0002199546-RES-1,None,None,1,0,2,2,1,1,"Living area (residential, urban or rural)","€ 1,1171117 €",1,None,None,None,,0,None,0,19,0,None,0,0,0,0,0,0,0,17,None,0,0,None,0,0,181,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10109147,House,"€845,000",845000.0,Belgium,West Flanders,Brugge,Brugge,8000.0,Noordzandstraat 66,51.21,3.22,None,None,2007,None,None,As new,4,5,None,301,None,4,None,4,None,None,2,4,0,1,None,1,1,2,2,1,207,C,2670105,None,None,1,0,2,2,1,1,"Living area (residential, urban or rural)","€ 1,6921692 €",1,20,4,None,,0,None,1,None,0,None,2,0,1,0,2,0,0,None,None,1,2,None,1,0,2616,26,0,1250,0,2,0,0,0,0,,1,0,0,,None,None,0,None,0,0,0,0
9983565,House,"€850,000",850000.0,Belgium,West Flanders,Kortrijk,Waregem,8793.0,Roterijstraat,99.0,999.0,None,None,None,None,None,None,2,None,None,None,None,0,None,None,26,14,3,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,0,0,0,None,No,0,None,20,None,,0,None,0,14,0,None,0,0,0,0,0,0,0,12,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,2,0,,None,None,0,None,0,0,0,0
10096266,House,"€865,000",865000.0,Belgium,West Flanders,Brugge,Brugge,8000.0,Noordzandstraat 66,51.21,3.22,None,None,None,None,None,As new,4,5,None,329,None,4,None,5,None,None,2,3,0,1,None,1,2,2,1,2,270,C,20220412-0002033907-RES-2,None,None,1,0,2,2,0,1,"Living area (residential, urban or rural)",€ 950950 €,2,14,1,None,,0,3,1,None,0,None,0,0,1,0,2,0,0,None,None,1,1,None,1,0,1216,26,0,535,135,2,0,0,0,0,,1,0,0,,None,None,0,None,0,0,0,0
10074639,House,"€875,000",875000.0,Belgium,Antwerp,Antwerp,Brasschaat,2930.0,Bredabaan 260,51.29,4.49,None,None,1970,None,None,Good,4,5,Urban,588,None,2,None,5,None,None,3,3,2,1,None,0,0,0,0,0,361,D,20220824-0002658299-RES-2,None,None,3,0,2,2,2,1,"Living area (residential, urban or rural)","€ 2,9622962 €",1,21,2,None,,0,None,0,None,0,None,0,0,0,0,0,2,0,None,None,2,0,None,0,0,1322,27,2,806,45,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10107023,House,"€880,000",880000.0,Belgium,Antwerp,Antwerp,Brasschaat,2930.0,Bredabaan 260,51.29,4.49,None,None,1972,None,None,To be done up,4,2,None,447,None,2,None,5,None,None,1,2,0,1,None,0,0,0,0,0,271,C,20220825-0002662315-RES-1,None,None,3,0,0,2,1,1,"Living area (residential, urban or rural)","€ 2,7442744 €",1,15,1,None,,0,2,0,None,0,None,0,0,0,0,0,2,0,None,None,2,0,None,0,0,900,None,2,None,180,0,0,0,0,0,,None,2,0,,None,None,0,None,0,0,0,0
10133288,House,"€939,000",939000.0,Belgium,Antwerp,Antwerp,Brasschaat,2930.0,Bredabaan 260,51.29,4.49,None,None,1997,None,None,Good,4,5,None,330,None,4,None,5,None,None,2,3,0,1,100,0,0,0,0,2,61,A,20220221-0002549991-RES-1.,None,None,1,0,2,2,1,1,Residential park,"€ 4,3384338 €",1,16,2,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,2,2,None,0,0,2013,32,2,1280,0,0,0,0,0,0,,1,0,0,,None,None,0,None,0,0,0,0
10086592,House,Make,950000.0,Belgium,Liege,Liege,Liege,4000.0,Rue Charles Magnette 24/40,50.64,5.57,None,None,1989,None,None,As new,4,5,None,468,45,4,39,6,31,31,6,4,0,1,44,0,0,2,0,0,164,B,20220619003609,41,68903,3,0,2,0,0,0,None,"€ 2,4732473 €",1,None,3,27,,0,None,0,20,0,None,0,0,0,0,0,0,0,17,90,2,0,68903,0,0,2378,None,0,2032,0,0,0,0,0,0,,None,0,0,,None,None,0,17,0,0,0,0
10107685,House,"€995,000",995000.0,Belgium,Brussels,Brussels,Uccle,1180.0,Avenue du Prince d'Orange 36D1,50.77,4.33,None,FORT JACO,1963,None,None,To renovate,4,1,"Living area (residential, urban or rural)",350,50,4,16,5,24,22,6,6,0,1,50,0,0,2,2,0,516,G,20220503-0000611625-05-8,135,None,3,0,2,0,0,0,None,"€ 6,3856385 €",1,None,1,None,,0,None,2,21,0,None,0,270,0,0,0,0,0,16,None,2,2,None,0,0,600,None,2,None,45,2,2,2,0,2,,None,2,2,,None,None,0,10,0,0,0,2
9718451,House,"€995,000",995000.0,Belgium,Brussels,Brussels,Bruxelles,1050.0,Avenue Louise 433,50.82,4.37,May 1 2022 - 12:00 AM,None,1991,None,None,As new,4,4,Isolated,282,56,8,12,3,22,15,2,4,2,0,None,0,0,0,0,0,184,C,Not specified,46,None,0,0,2,0,0,1,"Living area (residential, urban or rural)","€ 4,3104310 €",1,None,2,None,,2,2,0,17,0,None,0,0,0,0,0,2,2,None,None,2,0,None,0,0,1600,None,1,900,0,0,0,1,0,0,,None,0,0,,50,None,0,None,0,0,0,0
9898404,House,"€1,070,000",1070000.0,Belgium,Liege,Huy,Huy,4500.0,Chaussee Napoleon 3,50.52,5.24,None,None,2010,None,None,As new,4,40,Mall,445,35,4,12,3,14,11,3,7,0,2,70,1,2,0,2,1,253,C,20220121004603,63,29994,1,0,0,0,0,0,Mixed living area (accommodation &amp; economic activities),"€ 2,8712871 €",2,35,1,166,,0,None,2,11,0,None,0,0,0,0,0,0,0,None,None,0,2,None,0,0,1700,None,2,None,0,0,0,2,0,0,,None,0,0,,330,None,0,None,0,0,0,0
10108707,House,"€1,095,000",1095000.0,Belgium,Antwerp,Antwerp,Brasschaat,2930.0,Bredabaan 260,51.29,4.49,None,None,1997,None,None,As new,4,5,None,432,81,2,18,5,30,30,1,3,0,1,None,0,0,0,0,0,227,C,20220509-0002599739-RES-1,None,None,3,0,0,2,2,1,"Living area (residential, urban or rural)","€ 2,9822982 €",1,14,5,120,,2,None,0,30,0,None,0,0,0,0,0,2,0,17,11,2,0,None,0,0,1650,20,2,None,180,0,0,0,0,0,,None,2,0,,None,None,0,14,0,0,0,0
10106732,House,"€1,149,000",1149000.0,Belgium,West Flanders,Brugge,Brugge,8000.0,Noordzandstraat 66,51.21,3.22,None,None,None,None,None,As new,2,2,Urban,579,None,2,None,10,None,None,4,5,0,1,None,1,1,2,1,1,221,C,20220909-0002671937-RES-1,None,None,1,0,2,2,0,1,Residential area with cultural historical aesthetic value,"€ 1,1921192 €",2,9.4,1,None,,0,3,1,None,0,None,2,0,1,0,2,0,0,None,None,1,2,None,1,0,277,9.4,0,53,135,2,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10108111,House,"€1,200,000",1200000.0,Belgium,Antwerp,Antwerp,Brasschaat,2930.0,Bredabaan 260,51.29,4.49,None,None,2009,None,None,As new,4,4,None,455,None,2,None,3,None,None,1,4,2,1,None,0,0,0,0,0,143,B,Not specified,None,None,1,0,2,2,2,2,"Living area (residential, urban or rural)","€ 2,0002000 €",1,17,2,None,,0,None,0,None,0,None,0,0,0,0,0,2,0,None,None,0,0,None,0,0,6565,101,0,4700,180,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10015176,House,"€1,295,000",1295000.0,Belgium,West Flanders,Kortrijk,Waregem,8793.0,Roterijstraat,99.0,999.0,None,None,None,None,None,None,2,None,None,None,None,0,None,4,None,None,None,None,1,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,1,0,0,0,None,No,0,None,10,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,2,0,,None,None,0,None,0,0,0,0
10105852,House,"€1,375,000",1375000.0,Belgium,West Flanders,Brugge,Knokke-Heist,8300.0,Zeedijk Zoute 792,51.36,3.3,March 31 2022 - 12:00 AM,Het Zoute,2004,None,None,Good,2,1,None,180,39,4,8,5,16,15,2,3,0,1,None,1,1,0,0,1,131,B,2535398,None,None,1,0,2,2,1,1,"Living area (residential, urban or rural)","€ 1,4051405 €",1,6.2,1,None,,0,2,0,10,0,None,0,0,0,0,0,2,0,10,None,0,2,None,0,0,145,6.2,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,10,0,0,0,0
9241544,House,"€2,950,000",2950000.0,Belgium,Brussels,Brussels,Ixelles,1050.0,Rue Alphonse Renard 1,50.82,4.36,None,Prince d'Orange,1980,None,None,As new,4,None,"Living area (residential, urban or rural)",600,55,4,35,5,35,16,4,9,2,1,30,0,0,0,2,0,115,C,201709190000512355010,None,None,1,0,2,0,0,0,None,"€ 12,44112441 €",1,None,4,None,,2,2,2,45,2,None,2,225,0,0,0,0,0,20,None,2,2,None,0,0,2000,None,2,2000,225,0,2,2,0,0,,2,0,0,,None,None,0,16,0,0,0,2
10155831,House,"€399,000",399000.0,Belgium,Flemish Brabant,Halle-Vilvoorde,Dworp,1653.0,Alsembergsesteenweg 660,50.73,4.3,None,None,2022,None,None,None,2,1,None,170,33,2,11,5,23,18,2,3,0,1,None,0,0,0,0,0,0,None,Not specified,None,None,1,0,2,0,0,1,None,,1,None,2,None,,0,None,0,14,0,None,0,0,0,0,0,2,0,11,None,0,0,None,0,0,129,None,0,50,0,0,0,0,0,0,,None,0,0,,None,None,0,10,0,0,0,0
10141785,House,"€129,000",129000.0,Belgium,Liege,Liege,Herstal,4040.0,Rue Arnold Delsupexhe 103,50.68,5.64,None,urbain,None,None,None,To be done up,2,None,None,115,17,3,None,4,None,None,4,4,2,1,None,0,0,0,0,0,276,D,20220711018421,50,10810,1,0,2,0,0,0,None,€ 366366 €,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,59,5.8,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10142416,House,"€165,000",165000.0,Belgium,Hainaut,Thuin,Marbaix (Ht.),6120.0,Rue Chalmagne 2,50.33,4.37,None,None,None,None,None,Good,3,None,Urban,145,None,2,None,3,None,None,1,2,2,1,None,0,0,2,0,0,558,G,20150608000301,102,14741,1,0,2,0,0,0,None,€ 446446 €,1,None,1,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,135,None,2,None,270,0,0,0,0,0,,None,2,0,,None,None,0,None,0,0,0,0
10140693,House,"€280,000",280000.0,Belgium,Flemish Brabant,Halle-Vilvoorde,Dworp,1653.0,Alsembergsesteenweg 660,50.73,4.3,None,None,1930,None,None,To be done up,2,None,None,135,30,2,25,3,15,14,1,1,2,1,None,0,0,0,0,0,381,D,20220919-0002678367-RES-1,None,None,1,0,2,0,0,0,None,€ 523523 €,1,None,None,None,,0,None,0,9,0,None,0,0,0,0,0,2,0,None,None,0,0,None,0,0,180,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10140531,House,"€325,000",325000.0,Belgium,Flemish Brabant,Halle-Vilvoorde,Wolvertem,1861.0,Valkebeekstraat 24,51.0,4.33,None,None,1966,None,None,Good,2,1,None,168,None,3,8,2,20,13,None,2,0,1,None,0,0,0,0,0,179,B,20220505-0002592024-RES-1,None,None,1,0,2,2,0,1,None,"€ 1,0381038 €",1,None,1,None,,0,1,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,226,None,0,None,360,0,0,0,0,0,,None,2,0,,None,None,0,None,0,0,0,0
10142263,House,"€855,000",855000.0,Belgium,Flemish Brabant,Leuven,Herent,3020.0,Mechelsesteenweg 382,50.9,4.67,None,None,1913,None,None,Good,4,None,None,313,None,2,None,5,None,None,2,3,2,1,None,0,0,0,0,0,330,D,Not specified,None,None,1,0,2,2,0,1,"Living area (residential, urban or rural)",€ 882882 €,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,702,None,0,None,270,0,0,0,0,0,,1,2,0,,None,None,0,None,0,0,0,0
9998989,House,"€290,000",290000.0,Belgium,Luxembourg,Neufchateau,Libramont,6800.0,Avenue de Bouillon 92,49.91,5.36,September 15 2023 - 12:00 AM,Zone Centre Province du Luxembourg,2023,None,None,As new,3,2,Isolated,130,16,4,15,4,11,11,2,2,0,1,27,2,1,2,0,1,78,A,RWPEB-131201,None,None,1,0,2,2,0,1,Residential park,,1,9,1,None,,2,None,0,12,0,None,0,0,0,0,0,0,2,11,None,0,0,None,0,0,320,12.5,1,190,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9993692,House,"€299,000",299000.0,Belgium,Luxembourg,Neufchateau,Libramont,6800.0,Avenue de Bouillon 92,49.91,5.36,September 15 2023 - 12:00 AM,Zone Centre Province du Luxembourg,2023,None,None,As new,3,2,Isolated,130,16,4,15,4,11,11,2,2,0,1,30,2,1,2,0,1,78,A,RWPEB-131201,None,None,1,0,2,2,0,1,"Living area (residential, urban or rural)",,1,9,1,None,,2,None,0,12,0,None,0,0,0,0,0,0,2,11,None,0,0,None,0,0,350,12.5,1,240,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10145549,House,"€465,000",465000.0,Belgium,Luxembourg,Virton,Virton,6760.0,Faubourg d'Arival 16,49.57,5.53,None,Zone Sud Province du Luxembourg,1860,None,None,As new,2,None,Urban,375,None,2,None,6,None,None,3,3,2,1,100,1,1,2,0,1,161,B,20220923001506,39,64651,3,2,2,0,0,0,None,€ 864864 €,1,12.5,None,None,,0,3,0,None,0,None,0,0,0,0,0,0,2,None,None,0,0,None,0,0,1420,12.5,1,1000,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9844758,House,"€699,000",699000.0,Belgium,Walloon Brabant,Nivelles,Genappe,1470.0,Grand Place 2,50.61,4.45,December 15 2023 - 12:00 AM,Waterloo-Lasne-Rixensart-La Hu,2022,None,None,None,2,1,"Living area (residential, urban or rural)",310,26,8,13,6,15,15,3,3,0,0,32,1,1,2,0,1,74,A,PROVISOIRE,74,None,1,0,2,2,0,1,Extended residential area,,1,12,1,None,,2,1,0,18,0,None,0,0,0,0,0,0,0,22,3,2,0,None,0,0,459,12,2,None,0,0,0,2,0,0,,None,0,0,,None,None,0,21,0,0,0,0
9628739,House,Make,995000.0,Belgium,Flemish Brabant,Halle-Vilvoorde,Opwijk,1745.0,Steenweg 171 Bis,50.95,4.17,None,None,2000,None,None,Good,4,4,None,400,73,4,15,6,90,28,2,4,2,2,None,0,0,0,0,0,139,B,UC2022,None,None,1,0,2,2,2,1,"Living area (residential, urban or rural)","€ 2,1462146 €",1,20,3,None,,0,None,0,23,0,None,0,0,0,0,0,2,0,23,13,2,2,None,0,0,2930,None,0,None,135,0,0,0,0,0,,None,2,0,,None,None,0,21,0,0,0,0
9628737,House,Make,995000.0,Belgium,Flemish Brabant,Halle-Vilvoorde,Opwijk,1745.0,Steenweg 171 Bis,50.95,4.17,None,None,2000,None,None,Good,4,4,None,400,73,4,15,6,90,28,2,4,2,2,None,0,0,0,0,0,139,B,UC2022,None,None,1,0,2,2,2,1,"Living area (residential, urban or rural)","€ 2,1462146 €",1,20,3,None,,0,None,0,23,0,None,0,0,0,0,0,2,0,23,13,2,2,None,0,0,2930,None,0,None,135,0,0,0,0,0,,None,2,0,,None,None,0,21,0,0,0,0
10147739,House,"€195,000",195000.0,Belgium,Luxembourg,Neufchateau,Neufchateau,6840.0,Avenue de la Gare,99.0,999.0,None,None,None,None,None,None,None,None,None,None,None,0,None,1,None,None,None,None,1,1,None,0,0,0,0,0,0,None,Not specified,None,382,0,1,1,0,1,0,None,No,0,None,None,None,,0,None,0,None,0,None,0,0,0,2,0,0,0,None,None,0,0,None,1,1,None,None,0,None,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10147660,House,"€720,000",720000.0,Belgium,Flemish Brabant,Halle-Vilvoorde,Grimbergen,1850.0,Prinsenstraat,99.0,999.0,None,None,None,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,0,1,None,1,1,1,0,0,0,None,Not specified,None,218,0,1,2,0,1,0,None,Yes,0,2,None,None,,0,None,0,None,2,None,0,0,0,2,0,0,0,None,None,0,1,None,1,1,None,None,1,None,0,0,0,2,1,1,No,None,0,0,,None,None,0,None,0,0,0,0
10146941,House,"€830,000",830000.0,Belgium,Luxembourg,Arlon,Arlon,6700.0,Avenue de Longwy 340,49.67,5.82,None,None,2007,None,None,Good,4,3,None,319,None,4,None,4,None,None,2,2,2,1,None,0,0,0,0,0,194,C,20220921018709,48,61813,3,0,2,0,0,0,None,,1,None,2,None,,0,1,0,None,0,None,0,0,0,0,0,2,0,None,None,2,0,None,0,0,1310,None,0,None,360,0,0,0,0,0,,None,2,0,,None,None,0,None,0,0,0,0
10147649,House,"€1,100,000",1100000.0,Belgium,Flemish Brabant,Halle-Vilvoorde,Grimbergen,1850.0,Prinsenstraat,99.0,999.0,None,None,None,None,None,None,None,None,None,None,None,0,None,2,None,None,None,None,1,1,None,1,2,1,0,0,0,None,Not specified,None,317,0,1,2,0,1,0,None,No,0,4,None,None,,0,None,0,None,2,None,0,0,0,2,0,0,0,None,None,2,1,None,1,1,None,None,1,None,0,0,2,2,1,2,No,None,0,0,,None,None,0,None,0,0,0,0
10147794,House,"€1,795,000",1795000.0,Belgium,Walloon Brabant,Nivelles,Nivelles,1400.0,Rue de Saintes 11/3,50.6,4.33,None,None,2006,None,None,To be done up,4,5,"Living area (residential, urban or rural)",530,75,4,22,4,20,45,2,None,2,1,None,0,0,0,0,0,190,C,20120801004626,48,None,3,0,2,0,0,0,"Living area (residential, urban or rural)",,0,None,2,None,,2,None,0,18,0,None,2,90,0,0,0,2,0,19,150,2,2,None,0,0,4202,None,0,None,90,2,2,0,0,2,,1,2,0,,None,None,0,None,0,0,0,0
10152848,House,"€249,000",249000.0,Belgium,Antwerp,Mechelen,Puurs,2870.0,Dorpshart 10,51.08,4.28,None,None,1918,None,None,Good,2,None,None,141,28,2,None,3,16,12,1,None,2,1,None,0,0,0,0,0,384,D,20221003-0002686393-RES-1,None,None,1,0,2,2,1,1,"Living area (residential, urban or rural)",€ 475475 €,1,5,None,None,,0,None,0,8,0,None,0,0,0,0,0,2,0,None,None,0,0,None,0,0,130,5,0,None,180,0,0,0,0,0,,None,2,0,,None,None,0,None,0,0,0,0
10151578,House,"€360,000",360000.0,Belgium,Namur,Namur,Erpent,5101.0,Chaussee de Marche 474,50.45,4.9,November 30 2022 - 12:00 AM,None,1920,None,None,To renovate,4,4,None,200,36,3,12,4,16,15,1,2,2,1,60,0,0,0,0,0,551,G,20220807008095,136,136755,3,0,2,0,0,1,None,€ 914914 €,1,20,1,None,,2,1,0,16,0,None,0,0,0,0,0,0,2,11,None,0,0,None,0,0,990,None,0,750,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10121036,House,"€462,000",487000.0,Belgium,Flemish Brabant,Halle-Vilvoorde,Humbeek,1851.0,Molenstraat 93,50.96,4.37,None,None,2001,None,None,None,3,3,Countryside,144,37,8,12,2,14,8,1,2,0,1,60,1,0,2,0,1,261,C,20220902-0002667169-RES-1,None,None,1,0,2,2,1,3,"Living area (residential, urban or rural)","€ 1,0931093 €",1,7.25,None,None,,2,None,2,None,0,None,0,0,0,0,0,0,0,None,None,2,2,None,0,0,561,11,2,260,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10157521,House,"€345,000",345000.0,Belgium,East Flanders,Aalst,Lede,9340.0,Wichelsesteenweg 109,50.97,3.98,None,None,1966,None,None,To renovate,2,None,Isolated,203,41,3,7,3,21,20,1,2,2,1,20,0,0,0,0,0,1229,F,Not specified,None,None,0,0,0,2,1,1,"Living area (residential, urban or rural)",€ 632632 €,1,8,1,None,,0,None,0,9,0,None,0,0,0,0,0,0,2,None,None,0,0,None,0,0,650,8,1,450,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10161153,House,"€279,000",279000.0,Belgium,West Flanders,Brugge,Brugge,8000.0,Noordzandstraat 66,51.21,3.22,None,None,None,None,None,As new,2,None,Urban,None,None,2,None,2,None,None,1,2,0,1,20,1,1,2,1,1,274,C,2690424,None,None,1,0,2,2,1,1,Residential area with cultural historical aesthetic value,€ 497497 €,2,None,None,None,,0,None,1,None,0,None,0,0,1,0,2,0,0,None,None,1,1,None,1,0,93,None,0,20,225,1,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10161632,House,"€425,000",425000.0,Belgium,Flemish Brabant,Halle-Vilvoorde,Wolvertem,1861.0,Valkebeekstraat 24,51.0,4.33,None,None,None,None,None,Good,2,None,None,181,None,3,None,5,22,21,1,1,2,1,None,0,0,0,0,0,220,E,20220816-0000618819-01-6,None,None,1,0,2,0,0,1,"Living area (residential, urban or rural)",€ 704704 €,1,None,None,None,,0,None,0,15,0,None,0,0,0,0,0,2,0,15,None,0,0,None,0,0,87,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,14,0,0,0,0
10161202,House,"€2,950,000",2950000.0,Belgium,Brussels,Brussels,Ixelles,1050.0,Avenue Louise 404a,50.82,4.37,None,None,1920,None,None,To be done up,4,None,None,700,None,2,None,5,None,None,4,None,2,1,None,1,1,2,1,1,525,G,20210323­0000585275­01­9,105,None,1,1,2,0,0,0,None,"€ 6,3366336 €",1,25,None,None,,2,None,2,None,1,None,2,270,1,1,2,2,0,None,None,2,2,None,1,1,3250,None,2,None,0,2,0,2,0,0,,1,0,0,,None,None,0,None,2,2,1,1
10134715,House,"€875,000",875000.0,Belgium,Walloon Brabant,Nivelles,Nivelles,1400.0,Rue de Saintes 11/3,50.6,4.33,None,None,1999,None,None,Good,3,6,"Living area (residential, urban or rural)",260,80,4,None,5,14,18,2,None,2,1,None,0,0,0,0,2,173,C,20220901012046,44,None,3,0,2,0,0,0,"Living area (residential, urban or rural)",,0,None,2,None,,2,None,0,20,0,None,0,180,0,0,0,2,2,21,None,2,2,None,0,0,6347,None,0,None,180,0,2,0,2,0,,1,2,0,,None,None,0,21,0,0,0,0
10138285,House,"€249,000",249000.0,Belgium,Flemish Brabant,Halle-Vilvoorde,Dworp,1653.0,Alsembergsesteenweg 660,50.73,4.3,None,None,1936,None,None,To renovate,2,1,Urban,160,16,3,5,2,16,9,1,2,2,1,None,0,0,0,0,0,471,E,2678304,None,None,1,0,2,0,0,1,None,€ 578578 €,1,None,1,None,,2,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,352,None,2,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10138648,House,"€295,000",295000.0,Belgium,Namur,Dinant,Rochefort,5580.0,Route de Marche 25,50.16,5.23,None,Zone Nord Province du Luxembourg,1963,None,None,To be done up,4,6,Isolated,155,28,1,9,4,35,12,2,2,0,1,None,1,1,2,0,1,334,D,20220926025785,83,66843,3,0,2,0,1,1,None,,1,13.85,2,11,,0,2,0,10,0,None,0,0,0,0,0,2,0,11,9,2,0,None,0,0,501,None,1,None,0,0,0,2,0,0,,None,0,0,,None,45,0,None,0,0,0,0
10139279,House,Make,345000.0,Belgium,Luxembourg,Bastogne,Bastogne,6600.0,Place Mc Auliffe 40,50.0,5.72,None,None,1994,None,None,Good,4,None,None,None,None,2,None,4,None,None,2,3,0,1,None,0,0,0,0,0,166,B,20220923009892,166,43395,3,0,2,2,0,0,"Living area (residential, urban or rural)",€ 882882 €,1,None,1,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,2437,None,2,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10139190,House,"€350,000",350000.0,Belgium,Limburg,Tongeren,Borgloon,3840.0,Abeelplein,99.0,999.0,None,None,None,None,None,None,1,None,None,None,None,0,None,1,None,None,1,None,1,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,1,0,1,0,None,No,0,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,2,0,None,0,0,None,None,2,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10138251,House,"€845,000",845000.0,Belgium,Brussels,Brussels,Woluwe-St-Pierre,1150.0,Avenue Orban 240,50.84,4.46,September 27 2022 - 12:00 AM,None,1939,None,None,Good,4,1,"Living area (residential, urban or rural)",250,None,4,None,3,13,12,2,2,2,1,50,1,1,0,0,1,554,F,20130929-0001443479-00000045-2,90,None,0,0,0,0,0,1,None,,1,None,2,None,,0,2,2,12,2,None,0,0,0,0,2,0,0,None,8,2,2,None,0,0,631,10,0,500,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10159277,House,"€346,168",346168.0,Belgium,Liege,Verviers,St. Vith,4780.0,Hauptstrasse 10,50.28,6.13,None,None,2022,None,None,Just renovated,4,2,None,150,None,0,None,3,15,13,1,2,0,1,20,0,0,0,0,0,0,None,Not specified,None,None,0,1,2,2,1,0,None,,1,None,None,None,,0,1,0,13,1,None,2,0,0,1,0,0,2,None,None,1,0,None,2,1,800,None,1,None,0,1,0,1,0,0,,None,0,0,,None,None,0,None,1,1,1,2
10144400,House,"€625,000",625000.0,Belgium,Flemish Brabant,Leuven,Leuven,3000.0,Vismarkt 10 c,50.88,4.7,None,None,1995,None,None,Good,None,None,None,376,50,0,10,5,20,15,2,3,0,1,25,0,0,0,0,2,171,B,Not specified,None,None,1,0,2,2,2,1,"Living area (residential, urban or rural)","€ 1,7001700 €",2,17,4,None,,0,1,0,14,0,None,0,0,0,0,0,0,0,14,8,2,0,None,0,0,1761,29,0,1000,180,0,0,0,0,0,,1,0,0,,None,None,0,10,0,0,0,0
10144396,House,"€625,000",625000.0,Belgium,Flemish Brabant,Leuven,Leuven,3000.0,Vismarkt 10 c,50.88,4.7,None,None,1995,None,None,Good,None,None,None,376,50,0,10,5,20,15,2,3,0,1,25,0,0,0,0,2,171,B,Not specified,None,None,1,0,2,2,2,1,"Living area (residential, urban or rural)","€ 1,7001700 €",1,17,4,None,,0,1,0,14,0,None,0,0,0,0,0,0,0,14,8,2,0,None,0,0,1761,29,0,1000,180,0,0,0,0,0,,1,0,0,,None,None,0,10,0,0,0,0
